artist_name,track_name,track_id,popularity
Ari Lennox,Shea Butter Baby (with J. Cole),1CVAENDG5VY05pEHh0ViXL,73
Marshmello,Spotlight,6VrCmhRBFnuGKmtNfk4jDs,76
Post Malone,Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw,73
Mitchell Tenpenny,Alcohol You Later,5SO7pvSFiXwU0e1z7C4X7H,70
Zedd,Happy Now,4keoy2fqgwGnbWlm3ZVZFa,80
DaBaby,21,1AdXchAT6hBUm5d6y4nKjI,69
Jason Aldean,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,69
YoungBoy Never Broke Again,I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo),4O1uCappFiU3bisYUdUBWy,69
A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,74
Juice WRLD,Hurt Me,3XRQT7EoS4U87rUuJwg5P3,71
Shoffy,Cool Again,7tDqtZnEQcgAE92mEMtgnF,73
Kygo,Born To Be Yours,0WVAQaxrT0wsGEG4BCVSn2,68
YoungBoy Never Broke Again,Cross Me (feat. Lil Baby and Plies),3V3JxDpiUg0RAt1Mfbn6Ht,68
Bazzi,Beautiful,5TVirkSwFEXF1nLJEebe2I,73
Migos,Notice Me,3OnOomd79OjqSYHchCQ6ht,72
Twenty One Pilots,My Blood,5HeKOKc4phmLn8e4I7EkzD,76
Post Malone,Sugar Wraith,0MrRAUcB8AZiB9ue2VOBYe,73
Gucci Mane,Wake Up in the Sky,2G1tXoGBaEMJ7FKGnkf6ud,73
Dua Lipa,Kiss and Make Up,7jr3iPu4O4bTCVwLMbdU2i,82
Hailee Steinfeld,Capital Letters,6l0Ky2PycJV1Bz88kFeVGL,78
Julia Michaels,Jump (with Trippie Redd),2OvV4NjEBRE9v8Oo7QeUCq,73
SOB X RBE,Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA,70
Cardi B,I Do (feat. SZA),1f5PNhkNgUpvDEeZfcIlO1,71
The 1975,Love It If We Made It,6WmIyn2fx1PKQ0XDpYj4VR,73
Riley Green,There Was This Girl,4ivJ1KEoJ6S93JbSWvOME1,69
Shawn Mendes,Youth (feat. Khalid),1h0yImRPIVAjhhHeNVlTuC,77
YoungBoy Never Broke Again,I Came Thru,2umdwsJRuFHBRw8TCQmYbq,68
Eminem,Not Alike (feat. Royce Da 5'9),28FGV3ORH14MYORd7s5dlU,73
The Carters,APESHIT,0E6PsO3ymCfUh7pJQjBgkj,67
Demi Lovato,Sober,0STK94RxUulYqWzwFlyAb5,75
Lil Keed,Nameless,4itETlhUWW6GFzYZwEL8do,69
Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug,73
Cardi B,Drip (feat. Migos),2qcG0nZ6S3zZV0UrkY5nFo,71
Bishop Briggs,River,3mRLHiSHYtC8Hk7bzZdUs1,76
Kevin Gates,Me Too,3yXFcbGxFn2au5q3pShkAe,68
BTS,IDOL,2AIWoHr9DF6y4KALCBKWQS,77
Brantley Gilbert,What Happens In A Small Town,3g9OCNXY2aSbGRQGY17qVE,69
XXXTENTACION,BAD!,22An65gG31JLf9n18qjdhZ,72
Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,74
Ozuna,El Farsante - Remix,7uYgVgRSgqluZclLS7wpp4,75
Ozuna,Unica,33b2wX9d0kxqxhi7lcsC1A,75
Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra,75
Eminem,Fall,58QhkbaAkLFnn7JwAnAato,74
JENNIE,SOLO,2wVDWtLKXunswWecARNILj,75
LANCO,Born to Love You,77a5Eu7lC3tG0Sukt2O91U,69
Guaynaa,Rebota,2YRvdf9cdS88y1wB1WhKoE,84
Roddy Ricch,Die Young,1lWK70HfYRFZtWJUwUrY48,71
The Chainsmokers,Hope,4BiiOzZCrXEzHRLYcYFiD5,78
Playboi Carti,Love Hurts (feat. Travis Scott),3K6U7TamNyVSWcFH8pCQHX,70
Drake,Can’t Take A Joke,1dUHF4RyMmMTveJ0Rby6Xm,71
Travis Scott,HOUSTONFORNICATION,58TaFP5j5i9swOf584yon2,71
Justin Moore,The Ones That Didn’t Make It Back Home,20vIaD2DFOxGqDvN0dlMEH,68
Shawn Mendes,Fallin' All In You,5EYBryPOgIEPB7r5QIy6eG,77
YoungBoy Never Broke Again,No Love,7bLwNfeIviCy6WANVRB1Kj,68
Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c,69
Lil Wayne,Don't Cry (feat. XXXTENTACION),5BQrp63SHCVf4bzCzJePne,70
Rita Ora,Let You Love Me,6xtcFXSo8H9BZN637BMVKS,79
Rascal Flatts,Back To Life,7Lr4XaxGpkAwa37IVgg22k,68
Khalid,This Way,6fbYL76UWbHdYq4B91TPQi,71
6ix9ine,TATI (feat. DJ SpinKing),6wJrqTE6c4NtfDqAcSRcBf,72
BTS,Euphoria,3p6hnejEQYXkiTO1lAzVc0,76
Drake,Can’t Take A Joke,1dUHF4RyMmMTveJ0Rby6Xm,71
Post Malone,Blame It On Me,1ZemPoaj7LBj1RAQrb89EC,72
Justin Moore,The Ones That Didn’t Make It Back Home,20vIaD2DFOxGqDvN0dlMEH,68
Shawn Mendes,Fallin' All In You,5EYBryPOgIEPB7r5QIy6eG,77
YoungBoy Never Broke Again,No Love,7bLwNfeIviCy6WANVRB1Kj,68
Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c,69
Lil Wayne,Don't Cry (feat. XXXTENTACION),5BQrp63SHCVf4bzCzJePne,70
Rita Ora,Let You Love Me,6xtcFXSo8H9BZN637BMVKS,79
Rascal Flatts,Back To Life,7Lr4XaxGpkAwa37IVgg22k,68
Khalid,This Way,6fbYL76UWbHdYq4B91TPQi,71
Cavetown,Boys Will Be Bugs,67EUBsc4qosGOVbaYy6TeX,71
6ix9ine,TATI (feat. DJ SpinKing),6wJrqTE6c4NtfDqAcSRcBf,72
BTS,Euphoria,3p6hnejEQYXkiTO1lAzVc0,76
Cody Purvis,Drinkin' Terms,0leBYsvyyFSXc1aeuFVgTD,69
Yung Gravy,Alley Oop (feat. Lil Baby),2GyHLJ238fZx2QkQO9v7nV,69
iKON,LOVE SCENARIO,6qAzAmPBUpGrk7XADZHR5k,76
Alina Baraz,Floating (feat. Khalid),2vLWF4yFhTHQZVwrPTjH1s,71
Smokepurpp,Nephew (feat. Lil Pump),0ibOcbkp2XG46Do8jcy0bL,71
J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,70
Kanye West,Yikes,1qsHYUd2c1wFGcn7e63QmG,71
JID,151 Rum,22WV03i2lBbwNVCE1g671p,70
Joyner Lucas,Stranger Things,34I0nBvoE0ZXmqbKiJ5BWS,72
Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy,68
H.E.R.,Hard Place,47OqtEbWGkG6eDNGUNCYYB,71
Only The Family,No Auto Durk (feat. Lil Durk),4VcPtoOpK3oBMDZJ9Ptp9f,68
Lil Skies,Opps Want Me Dead,5cEbtwig1FXW8RF6FSxRU1,69
Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,74
J. Cole,Motiv8,1AT4xjNarTswd0UZ5FlmKF,69
Ariana Grande,goodnight n go,14kYOiFVPb7E7NfFbqhdln,72
6ix9ine,"MAMA (feat. Nicki Minaj, Kanye West)",1oJ8EDr2pv94IvSd6ZmDgo,73
A Boogie Wit da Hoodie,Skeezers,2A4vCndSkZ3jd5nfh3a8gc,69
21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,70
Paulo Londra,Adan y Eva,6FyRXC8tJUh863JCkyWqtk,87
Twenty One Pilots,Jumpsuit,1E1uGhNdBe6Dddbgs2KqtZ,75
Ariana Grande,everytime,0WdR2AyLW1Drd3OUdwezM0,72
Metro Boomin,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM,70
Troye Sivan,Dance To This (feat. Ariana Grande),2NjO87HyT80fsgejd3PLYW,75
Vic Mensa,Reverse (Ft. G-Eazy),3qAyjdhtnU2a14rrRKEkcE,70
Bhad Bhabie,Gucci Flip Flops (feat. Lil Yachty),3hv6ndi7uFT9L9wrhQCsqY,72
Bazzi,Star,2JuIs3XJlYPy8vBO66CEkJ,70
Joji,Will He,7wvwXi9Z66dcH5t202vVkN,71
Bad Wolves,Zombie,1vNoA9F5ASnlBISFekDmg3,72
Mac Miller,2009,6dFn6my1sHK2bcf23GlHwM,70
Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,69
Manuel Turizo,Sola,675w3ACw5xZR3ODhUJlEVN,77
Sasha Sloan,Older,3kywzyEr7V106Un5cDyh12,68
DaBaby,Today - Intro,2Yp9qysxGcSZocXOiv3hYs,67
Aminé,Invincible,6VS7wKwtvL2FvTupYSWZ9e,71
Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,73
Key Glock,Russian Cream,03ThZweiBWFP8tOGsk6QMO,67
Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),3DoBTwfr8yi2LN08SBpFkN,69
Drake,Jaded,4c2xt1trwYZpMqPWY35Xi9,69
Lil Skies,No Rest,0chpIFSjgfd1CPrAxM7PWp,70
88rising,History,4TwVtW8hS5LyLoDtJGpUOg,71
Kanye West,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,70
Bad Bunny,Solo de Mi,4uP3pUP18ennmz0tb3GphR,74
David Guetta,Say My Name,3MoV1UsAJmz64LHqyiRMp0,71
Nipsey Hussle,Blue Laces 2,7yB6GF5kgPEoeGE4EAWiJU,67
Jeremy Zucker,better off,7bdYxWPCs46dQ0XLwySOyv,71
6LACK,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,69
Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),22ykS8KWpd2r4zcRZ0XMK5,70
Quavo,LOSE IT (feat. Lil Baby),69PkhA9q3xCWU2CzoZnLAu,69
Billie Eilish,MyBoi - TroyBoi Remix,1T3E8z6VMXSsACrBSQHTkN,72
Tee Grizzley,Fuck It Off (feat. Chris Brown),3jGYpYY6jm48GArqKDnuwG,70
Travis Scott,R.I.P. SCREW,4SZepBIPDRwPaHIjAKwRDb,70
Amenazzy,Baby,2IA8cFA46DkjgbsRG7kKbp,81
The 1975,TOOTIMETOOTIMETOOTIME,33DzKnwuBE6lfOiADwzd5E,72
Travis Scott,STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg,71
Aldo Trujillo,"Todos Hablan, Nada Saben",4zpw2XwVLml02gTUVtlGY4,71
Filmore,Love That About You,2OE6UYA8bk6gX817olf79c,67
flora cash,You're Somebody Else,0pdKRp2sUthTPe7RLWpPqQ,73
6ix9ine,TIC TOC (feat. Lil Baby),4m5Cd9kAbIxg6t9sMrQWtk,72
Ella Mai,Naked - Bonus Track,0SbOpoBzBBCqWIcvo94JeD,69
Lil Mosey,Yoppa (with BlocBoy JB),0JRn9gyDQeW9VjW4S126tT,69
YoungBoy Never Broke Again,Solar Eclipse,0Jr4zQh5i3vrKFEcXrhhxl,66
Bad Bunny,Amorfoda,3ITvHA9zhZZdBJsOsAUegF,74
DJ Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",6kiauSlWtddVQx4JwJx51p,70
Maluma,Mala Mía,62o8KoI44JfN7aYxgTnPvh,78
Olivia O'Brien,RIP (feat. G-Eazy & Drew Love),3qjf2YP8G2RNFanYZDcZUk,69
Shoreline Mafia,Whuss The Deal,64FxpKdU055iIaMDY441Qc,67
La Adictiva Banda San José de Mesillas,En Peligro de Extinción,45sVRPegWSGpIcsrDoaaCY,75
Lauv,Never Not,4fFfyouye6vrX9o9z4PVMu,74
Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,71
Bad Bunny,Cuando Perriabas,5mj8WVFcKdGA8p9HWGTSLc,75
Alesso,REMEDY,6jreFSOTUAViWjKyzOC4Kg,79
Khalid,Motion,65DzdjRWH35DNsBZBjW523,70
Meek Mill,Uptown Vibes (feat. Fabolous & Anuel AA),2tnlNVAhuQGgoFJxALVeXx,68
K/DA,POP/STARS,5sbooPcNgIE22DwO0VNGUJ,74
Charli XCX,1999,05mAIVLkIWc2d1UBYZBCp8,76
Nicky Jam,X - Remix,6JjPBQfI2Y8nIjnm65X6Pw,75
Trippie Redd,Can't Love,2dKtWPLZvbCzwLRliNn8UI,68
Aminé,REEL IT IN (feat. Gucci Mane) - Remix,4yVEpUXxYgBwfSOKGTFxv5,68
Playboi Carti,R.I.P.,3L0IKstjUgDFVQAbQIRZRv,68
Comethazine,Bands,0AphwbfFSlGgGDlXGeiEpu,69
Khalid,Vertigo,7stcuQtnHL7C6XdPvpwywv,70
Dermot Kennedy,Power Over Me,0OGNtqKkjI7FCE9HZ4Khgo,81
XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,71
David Lee Murphy,Everything's Gonna Be Alright,2NEBP8SXEqwZt2PRdPXXuy,66
Conan Gray,Crush Culture,2sHwSBNDZN2yjCtgwStYt1,69
88GLAM,Lil Boat,3Zcv9IeYgCvEhxFTfsduaQ,69
Chance the Rapper,My Own Thing,2ySRRtrAwDUF4FipiF1Djt,67
Ella Mai,Whatchamacallit (feat. Chris Brown),1YLfaRr3QIW1fF3nvDO0gX,71
Gunna,Oh Okay (feat. Young Thug & Lil Baby),38844QuZDlnt44uHPrSA3S,68
Cuco,Dontmakemefallinlove,6zHyWsqTzT6Fympdy9KQDQ,68
Banda Los Sebastianes,A Través Del Vaso,1uqjLVaSyTkdDvfGAmXrHo,70
KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,69
Trippie Redd,Negative Energy,0ZPCxNK4DIrF8KqrN3DxfA,67
Mac Miller,Wings,16umSNZfofRpDqTvf8DIAo,68
Anuel Aa,Hipócrita,4CbANooTL2aTHzJZqQ0Uvk,77
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,70
Nipsey Hussle,Rap Niggas,5En0gXQk01BaWoT4q2oVbe,67
Jaden,Way Up,7cFFhb9Wz2ZXLSpEk2VDKd,70
XXXTENTACION,I don’t let go,4axYWgXASdsCBHuwInAubT,69
Travis Scott,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,69
Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs,68
Drake,Emotionless,5Psnhdkyanjpgc2P8A5TSM,69
James Arthur,Empty Space,1uru26I2JKd2mQZt0MDCUe,78
Lady Gaga,Always Remember Us This Way,74iZuPGwyL33VlTr6jTnab,77
ayokay,Stay With Me,65Bynqyt59f3fojjs1Uo41,70
Lil Mosey,Boof Pack,7wExAu2KtrNx2KKwsv5EUx,68
Jon Bellion,Stupid Deep,7cK7hDrE7vAesPf8xd5zmb,67
for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,67
FINNEAS,Let's Fall in Love for the Night,7kQkmyoHCEqwe7QwDbkSXM,70
Charlie Puth,Done for Me (feat. Kehlani),1lsBTdE6MGsKeZCD6llNu7,73
Kodak Black,Gnarly (feat. Lil Pump),40Rpg3LkZwwzuHJ3GdjMma,68
Shoreline Mafia,Bottle Service,4k0ZX0KlMBEOlTp5vexIrT,66
BTS,Serendipity (Full Length Edition),5cQB9fbuQCz4muQUFkv3rR,73
Rita Ora,Only Want You,2CTN6UuO2dNEVZXR0DJVk2,75
Travis Scott,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,69
Key Glock,Since 6ix,0lOKsvuwUhu0a6ZEaviQ46,66
Rich The Kid,Lost It (feat. Quavo & Offset),68449VKGwYShObwI2UFdFt,69
Cash Cash,Finest Hour (feat. Abir),0p0ljM6RxgpGt7wthGqBZa,69
Antologie,Time Travel,1aa3A3F6b5FZFtXAhtrybK,71
Travis Scott,SICKO MODE - Skrillex Remix,0u695M7KyzXaPIjpEbxOkB,71
Kendrick Lamar,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,69
Famous Dex,PICK IT UP (feat. A$AP Rocky),0dSIrRkA4PadGll16TgbnV,70
Lauv,Paris in the Rain,41CgzGD7xlgnJe14R4cqkL,73
Keith Urban,Parallel Line,567gPvGfxxKoZxDKqM9tEl,67
Playboi Carti,Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,67
Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,69
Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,73
Jaydayoungan,Thot Thot,4YAH2RzSQ78Oz8lqL9CS13,65
Becky G,Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,81
Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,76
El de La Guitarra,El Monstro 7,21jEIOf3pXF1EOb9n0vZJf,69
Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,71
Yung Pinch,20 Years Later,5fPZ5rlUHzHfNY0Eda4T8o,64
Lil Skies,I Know You (feat. Yung Pinch),5Cg98kiDYtCEHmjcKD0CJD,68
Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1YNQscOx6OqBQjxgJVhEeW,75
Little Mix,Woman Like Me (feat. Nicki Minaj),222B3aljXx6fFwKmFjuBED,74
for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,67
FINNEAS,Let's Fall in Love for the Night,7kQkmyoHCEqwe7QwDbkSXM,70
Charlie Puth,Done for Me (feat. Kehlani),1lsBTdE6MGsKeZCD6llNu7,73
Kodak Black,Gnarly (feat. Lil Pump),40Rpg3LkZwwzuHJ3GdjMma,68
Shoreline Mafia,Bottle Service,4k0ZX0KlMBEOlTp5vexIrT,66
BTS,Serendipity (Full Length Edition),5cQB9fbuQCz4muQUFkv3rR,73
Rita Ora,Only Want You,2CTN6UuO2dNEVZXR0DJVk2,75
Travis Scott,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,69
Key Glock,Since 6ix,0lOKsvuwUhu0a6ZEaviQ46,66
Rich The Kid,Lost It (feat. Quavo & Offset),68449VKGwYShObwI2UFdFt,69
Antologie,Time Travel,1aa3A3F6b5FZFtXAhtrybK,71
Travis Scott,SICKO MODE - Skrillex Remix,0u695M7KyzXaPIjpEbxOkB,71
Cosculluela,Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,74
Kendrick Lamar,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,69
Famous Dex,PICK IT UP (feat. A$AP Rocky),0dSIrRkA4PadGll16TgbnV,70
Lauv,Paris in the Rain,41CgzGD7xlgnJe14R4cqkL,73
Keith Urban,Parallel Line,567gPvGfxxKoZxDKqM9tEl,67
Playboi Carti,Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,67
Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,69
Lil Baby,Time (feat. Meek Mill),1Szfm2XAx3Kgl55dyl8sTU,67
Jaydayoungan,Thot Thot,4YAH2RzSQ78Oz8lqL9CS13,65
Becky G,Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,81
Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,76
El de La Guitarra,El Monstro 7,21jEIOf3pXF1EOb9n0vZJf,69
Twenty One Pilots,Morph,01vv2AjxgP4uUyb8waYO5Y,73
Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,71
Yung Pinch,20 Years Later,5fPZ5rlUHzHfNY0Eda4T8o,64
Lil Skies,I Know You (feat. Yung Pinch),5Cg98kiDYtCEHmjcKD0CJD,68
Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1YNQscOx6OqBQjxgJVhEeW,75
Little Mix,Woman Like Me (feat. Nicki Minaj),222B3aljXx6fFwKmFjuBED,74
Drake,Elevate,3szf2z1Cy1QMrtHrbn8rz9,69
Leon Bridges,Beyond,1Omt5bfz1tZUCqd26HxbS0,70
James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),78nplE9X2ZGvQh3TKgvldE,77
Takeoff,Last Memory,66XXCMX3Na7KNfm5e0tOVZ,67
Charlie Puth,The Way I Am,6qNALlmZa1ESnCxJmXE1K9,72
Gryffin,Remember (with ZOHARA),2EdT0divbyKeaurz7KgPm1,72
Why Don't We,Hooked,2N2s2s2w0jmSIPNZcm8Jnr,72
girl in red,i wanna be your girlfriend,3h3pOvw6hjOvZxRUseB7h9,71
6LACK,Switch,29ZZAShKhwRUuKULSNtxX6,70
Meghan Trainor,NO EXCUSES,7fCNUWi6uflDTQ08srxMZk,71
Playboi Carti,Foreign,500l6Cwe40hkPqS7Sf7ufY,66
6ix9ine,MALA (feat. Anuel Aa),0LQ1J0BCzA2qnAgp9MkkNE,77
Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,67
Lil Pump,Esskeetit,44KKhCyI0BGS6LvVyDqJtH,72
Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,0UgavZ34yLBu8LtA6Bwxch,68
John Gurney,Home With Her,2cxU72H3CkiHJKiJhOj1Rm,66
Edwin Luna y La Trakalosa de Monterrey,Fíjate Que Si,7FEmLU7M5aZ5O7FlOdxB33,69
NF,NO NAME,7hdw5gAGMyyn9z0XgfTv1j,68
Billie Eilish,COPYCAT - Sofi Tukker Remix,2njUxZ4151DWIrfIK3loFj,71
Daddy Yankee,Dura,6KuqAtoeVzxAYOaMveLNpH,77
Zion & Lennox,La Player (Bandolera),0VKkyBKCXyR99navhVRqcP,79
Ncredible Gang,"NoBody Else (feat. Nick Cannon, Ty Dolla $ign & Jacquees)",6PlrGEPaisOqBiDlwW6Ic0,68
Tory Lanez,Shooters,6TrjaOqUwdKQ7KNxJr2s9Y,68
Khea,Loca Remix,2CRbiMK0W14l71SpDKqKZM,74
Kina,U're Mine,0lBJfWlXoMKwWxD12OtGAx,70
Diplo,Wish,2WVQoEzFxodptHFuQqraT9,64
Logic,Midnight,1GtVGc1UYin3zpMUdNSSpM,67
Mac Miller,Dunno,3YnwIp2b99p3e5dsFTXIIx,67
Still Woozy,Lucy,0nXyCNdS6fkZNP11DwGq1i,66
Juice WRLD,Long Gone,17Cs25j5Ui6X6W4Hk1kAyC,66
Jess Glynne,I'll Be There,083Qf6hn6sFL6xiOHlZUyn,77
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx,68
YoungBoy Never Broke Again,Through The Storm,2u6XJ2PPaCyyRJqC0x6TMH,64
Blueface,Respect My Cryppin’,5THQbSmeQ8iykxgK1om8Gk,66
LANY,I Don't Wanna Love You Anymore,7ArrTJ1LwcGAlEO65LUQ7i,72
Morgan Wallen,If I Know Me,03d8S7FBY2kIzhP0E7l4rn,65
Trippie Redd,Toxic Waste,1SxagO9GK0UUeEYLmH8Pln,66
Panic! At The Disco,King Of The Clouds,50Hv5NZIM0puIUoBttjpfb,68
BLACKPINK,Forever Young,56bHclo7YNvpujMveLElQn,71
Lil Wayne,Dedicate,0Y7di9ZCmB6Elad5WISaPc,65
Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,71
YG,SLAY (feat. Quavo),33NEAJosK5zyLY2D4OG7AE,66
Daddy Yankee,Dura - Remix,6U2NuJILEOEpW2tVCuqKHb,74
Conan Gray,Idle Town,0cXRafInOlc1QH519RXltN,68
FISHER,Losing It,6ho0GyrWZN3mhi9zVRW7xi,76
Alex Rose,Darte Remix,6xqbec9MHRmW7qtEINAlRx,73
Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,66
The Chainsmokers,Somebody,0fTiDOXRNEN0lUeYGoSHml,71
Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,68
Panic! At The Disco,Dancing's Not A Crime,6PFoEnjp0PAe5siGswjH9i,68
EXO,Love Shot,0yB4jrSwN0bFtFRDR5vyMj,74
Noah Kahan,Hurt Somebody,7apizLyhMRutg3ccXvr2qv,65
BTS,Trivia 轉 : Seesaw,1ZPpGPko8oULTmi34rozMh,72
The Chainsmokers,Beach House,2bQhVQbV7VBzSOPo8mbkUR,72
Panic! At The Disco,Dying In LA,18xmRkPWE0sGUzFyNNAAhN,68
The 1975,Sincerity Is Scary,6HguG9HRb1Ke1bhihfE4m8,71
Global Dan,Dark Out,1A8r8fxWqHbK56gvBy3fTQ,66
Drake,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,67
LANY,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,73
Aminé,SHINE,1OWGLpptXlHLw1yibeHiHa,67
Scotty McCreery,Five More Minutes,1eFrhAmzoQnTlwvnqvLt7D,64
Nicki Minaj,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,68
Young Thug,Anybody (feat. Nicki Minaj),5I30ByMf5nhgbSokY1EZiN,67
Shakira,Clandestino,7DrluKkTviBwCc8AV3VGmf,77
Lauv,Enemies,3JJYIoJ5FyY9E0DGjr7SXF,71
Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,2LNMhZ3YijTO7USmqjgJfG,68
Migos,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70,66
Cole Swindell,Love You Too Late,52MNypbTWiwybwzhXvsPk5,64
ZAYN,Good Years,1V1NpX9DlBb9koXof9nIBF,73
HoodRich Pablo Juan,We Don't Luv Em (Remix),2Y43TDqgnRgVZA7RxtxEV1,65
Mac Miller,Dunno,3YnwIp2b99p3e5dsFTXIIx,67
Still Woozy,Lucy,0nXyCNdS6fkZNP11DwGq1i,66
Dream Runner,Magica,75D9esOK7ASfcREQAvbtql,70
Jess Glynne,I'll Be There,083Qf6hn6sFL6xiOHlZUyn,77
YoungBoy Never Broke Again,Through The Storm,2u6XJ2PPaCyyRJqC0x6TMH,64
Lenin Ramírez,Rolling One,40hjNYfeyudUJU3QHGW0t1,69
Blueface,Respect My Cryppin’,5THQbSmeQ8iykxgK1om8Gk,66
LANY,I Don't Wanna Love You Anymore,7ArrTJ1LwcGAlEO65LUQ7i,72
Joji,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,67
Trippie Redd,Toxic Waste,1SxagO9GK0UUeEYLmH8Pln,66
Panic! At The Disco,King Of The Clouds,50Hv5NZIM0puIUoBttjpfb,68
Lil Wayne,Dedicate,0Y7di9ZCmB6Elad5WISaPc,65
Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,71
YBN Nahmir,Rubbin Off The Paint,1QRJb5VY3sIkCKcTuIKCrk,66
YG,SLAY (feat. Quavo),33NEAJosK5zyLY2D4OG7AE,66
Daddy Yankee,Dura - Remix,6U2NuJILEOEpW2tVCuqKHb,74
Conan Gray,Idle Town,0cXRafInOlc1QH519RXltN,68
FISHER,Losing It,6ho0GyrWZN3mhi9zVRW7xi,76
Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,66
The Chainsmokers,Somebody,0fTiDOXRNEN0lUeYGoSHml,71
Panic! At The Disco,Dancing's Not A Crime,6PFoEnjp0PAe5siGswjH9i,68
EXO,Love Shot,0yB4jrSwN0bFtFRDR5vyMj,74
Noah Kahan,Hurt Somebody,7apizLyhMRutg3ccXvr2qv,65
BTS,Trivia 轉 : Seesaw,1ZPpGPko8oULTmi34rozMh,72
Janelle Monáe,I Like That,2EznBGrlmx9wBeYgyDojsA,66
