index,artist_name,artist_genres,album_name,track_name,All_genres,track_id,Popular,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,time_signature,valence
4407,Lirico En La Casa,pop,El Motorcito (Remix),El Motorcito - Remix,"['Lirico En La Casa', ['dembow', 'dominican pop', 'rap dominicano', 'reggaeton flow']]",4kY5HMYgRgvHkdGtpdXcAs,1,0.131,0.887,211000,0.87,10,0.13,-5.341,0.0644,118.007,4,0.899
1524,Eric Church,country,Desperate Man,Monsters,"['Eric Church', ['contemporary country', 'country', 'country road', 'modern country rock']]",55UCRHfezMCFfbGy0tfjTG,1,0.513,0.649,200387,0.4,6,0.0774,-10.202,0.0455,157.895,4,0.393
1458,Jesus Honcho,rap,Infatuated,Infatuated,"['Jesus Honcho', ['vapor trap']]",2ZlF11sUKr63VjIvFNmUzQ,1,0.0312,0.748,147616,0.779,1,0.0721,-4.28,0.0498,130.02700000000002,4,0.326
1271,Cole Swindell,country,All of It,Dad's Old Number,"['Cole Swindell', ['contemporary country', 'country', 'country road', 'modern country rock']]",4NGpWsyIfqioJWGje37xKq,1,0.34600000000000003,0.527,209720,0.517,2,0.206,-7.081,0.0299,71.968,4,0.329
1526,YNW Melly,rap,Till The End (feat. Skooly),Till The End (feat. Skooly),"['YNW Melly', ['trap music']]",7bIwWyTMQcfpW2MwRNCfiV,1,0.249,0.882,204643,0.3720000000000001,7,0.1,-11.345999999999998,0.193,122.002,4,0.916
4628,Descemer Bueno,latin,Nos Fuimos Lejos (feat. El Micha),Nos Fuimos Lejos (feat. El Micha),"['Descemer Bueno', ['latin'], ['cuban alternative']]",7yfha8TaN0DVNGp180Z5Zr,1,0.162,0.755,209360,0.88,7,0.132,-3.003,0.0605,94.022,4,0.812
1898,Nathaniel Rateliff & The Night Sweats,pop,Tearing at the Seams (Deluxe Edition),Hey Mama,"['Nathaniel Rateliff & The Night Sweats', ['folk-pop', 'modern blues rock', 'new americana', 'stomp and holler']]",2CR3rZKwLWNMXDLooqpFHV,1,0.189,0.5,240667,0.55,5,0.0999,-8.447000000000001,0.0286,76.04,4,0.522
5644,The Black Eyed Peas,pop,MASTERS OF THE SUN VOL. 1,BIG LOVE,"['The Black Eyed Peas', ['dance pop', 'pop', 'pop rap']]",6eNeTj9NecqgP1VEqInpKg,1,0.0574,0.76,275563,0.459,7,0.256,-10.323,0.0423,91.995,4,0.134
1803,Ella Mai,pop,Ella Mai,Cheap Shot,"['Ella Mai', ['pop', 'post-teen pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']]",5DUPCIO2cmdB6GEOJXsw2Z,1,0.0356,0.769,241296,0.589,11,0.115,-5.955,0.0531,97.923,4,0.294
3959,Leon Bridges,blues,Bet Ain't Worth the Hand / Bad Bad News,Bad Bad News,"['Leon Bridges', ['modern blues']]",5CDrDzan4wRW3Dj4LD6meH,1,0.229,0.7809999999999999,207307,0.629,5,0.0881,-6.152,0.0647,111.975,4,0.693
2584,Six,rap,Six: The Musical (Studio Cast Recording),Six,"['Six', ['dark trap', 'emo rap', 'underground hip hop', 'vapor trap'], ['dream pop', 'el paso indie', 'shoegaze'], ['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['show tunes'], ['antiviral pop', 'comic', 'otacore'], ['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'pop rock', 'post-grunge'], ['emo', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'screamo'], ['punk', 'rock'], ['brostep', 'canadian electronic', 'complextro', 'edm', 'electro house', 'electro trash', 'electronic trap', 'zapstep']]",23BuJudZttfH2sTKGSUtUy,1,0.154,0.73,239796,0.664,3,0.103,-6.4110000000000005,0.0446,135.033,4,0.63
3042,Azealia Banks,pop,Anna Wintour,Anna Wintour,"['Azealia Banks', ['bmore', 'dance pop', 'escape room', 'hip house', 'hip pop', 'indietronica', 'lgbtq+ hip hop', 'new rave', 'pop', 'post-teen pop', 'r&b', 'strut', 'trap queen', 'urban contemporary']]",0U0266U8qEvuhZnHIYZKwd,1,0.00281,0.684,273908,0.901,7,0.0232,-5.2,0.0843,121.988,4,0.485
1892,The Story So Far,pop,Proper Dose,Keep This Up,"['The Story So Far', ['alternative emo', 'anthem emo', 'emo', 'pop punk', 'screamo']]",0hsCfXTwB1QhJDpLmf1Q8U,1,8.36e-05,0.26,146623,0.985,9,0.3670000000000001,-3.704,0.063,103.54,4,0.292
3956,YUNGBLUD,rock,21st Century Liability,Polygraph Eyes,"['YUNGBLUD', ['british indie rock', 'modern rock']]",0SCsKxQvbfE7ufDL87IHR9,1,0.0385,0.453,223949,0.7659999999999999,9,0.443,-4.607,0.0487,92.078,4,0.469
7693,Jess Glynne,pop,Thursday (Acoustic),Thursday - Acoustic,"['Jess Glynne', ['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']]",4pjNeKzXQcoYRdNDgdrwyR,1,0.795,0.542,241613,0.316,2,0.096,-6.189,0.0374,140.869,5,0.58
1536,Lil Wayne,hip hop,Tha Carter V,Hittas,"['Lil Wayne', ['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']]",5s6pKnF3ZPtuqvEx1i1V7U,1,0.276,0.7879999999999999,223617,0.765,2,0.21600000000000005,-3.93,0.439,144.046,4,0.667
1884,Getter,house,Visceral,Release,"['Getter', ['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop'], ['estonian pop'], ['sky room']]",3158gk3gslAHlPrapSLKrA,1,0.343,0.452,232800,0.551,2,0.114,-7.306,0.0276,99.971,4,0.103
1421,HoodRich Pablo Juan,hip hop,Rich Hood,Racks On Des Diamonds (feat. Lil Baby),"['HoodRich Pablo Juan', ['atl hip hop', 'atl trap', 'detroit trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']]",69a6NtYjOEzfm4ecYeoZI5,1,0.0368,0.905,177216,0.327,11,0.108,-11.393,0.149,140.0,4,0.163
3488,NCT 127,pop,NCT #127 Regular-Irregular - The 1st Album,Regular - Korean Version,"['NCT 127', ['k-pop', 'k-pop boy group'], ['k-pop', 'k-pop boy group'], ['k-pop', 'k-pop boy group']]",2lAxhE5s3x7OS9sfhsgT1F,1,0.237,0.733,217707,0.8009999999999999,9,0.287,-5.339,0.0765,133.998,4,0.878
3938,Calvin Harris,house,Nuh Ready Nuh Ready,Nuh Ready Nuh Ready,"['Calvin Harris', ['edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']]",2rYyq0b3XWwmWl0k727OVG,1,0.063,0.754,184172,0.779,1,0.0758,-3.2880000000000003,0.0387,116.003,4,0.41
1375,Jelly Roll,rap,Waylon & Willie 2,Fall in the Fall,"['Jelly Roll', ['country rap', 'redneck'], ['big band', 'dixieland', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz'], ['big band', 'ragtime']]",6bXSfLBuqFQtVHNLxXbqbk,1,0.158,0.71,249302,0.779,4,0.0997,-6.954,0.0472,129.093,4,0.366
3245,Zhavia Ward,pop,Killing Me Softly With His Song (The Four Performance),Killing Me Softly With His Song - The Four Performance,"['Zhavia Ward', ['pop']]",1csiwz0DmiJwaB4VsivaiB,1,0.0716,0.675,214477,0.626,1,0.129,-7.11,0.0679,95.041,4,0.5579999999999999
2076,Elohim,pop,Elohim,Hallucinating,"['Elohim', ['electropop', 'indie electro-pop', 'indie poptimism', 'indie r&b', 'indietronica', 'la pop', 'pop', 'pop edm', 'vapor soul', 'vapor twitch'], ['christian hard rock', 'christian rock']]",24Yy3FTpcOkcAbpzRKIFjw,1,0.114,0.773,218135,0.7659999999999999,9,0.0997,-6.2810000000000015,0.0452,107.012,4,0.662
2141,Three Days Grace,metal,Outsider,I Am An Outsider,"['Three Days Grace', ['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'pop punk', 'post-grunge']]",3UeTr9z3nVsPVg58IKGHcT,1,0.00125,0.436,162120,0.902,0,0.34700000000000003,-4.8610000000000015,0.0517,171.997,4,0.53
2072,Denzel Curry,rap,TA13OO,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],"['Denzel Curry', ['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'trap music', 'underground hip hop']]",5ZJABzmKr9flocrtQqbINO,1,0.0872,0.544,198773,0.6940000000000001,11,0.508,-6.648,0.428,119.005,3,0.4
2067,The Marías,pop,Cariño,Cariño,"['The Marías', ['bedroom pop', 'la indie'], ['skinhead oi']]",55DyBUkjebkcYhDGfEXitR,1,0.401,0.647,258714,0.388,0,0.117,-13.718,0.0297,113.98,4,0.669
2830,Les Clouds,rock,Crossing Over,The Message,"['Les Clouds', ['focus']]",5JJdBQbd2nokSTbDKk0dZm,1,0.989,0.336,240000,0.197,9,0.105,-16.977999999999998,0.0471,167.882,4,0.14
1485,Brett Young,country,Ticket To L.A.,Ticket To L.A.,"['Brett Young', ['contemporary country']]",11Yt0sD0Di5O8g28Yy3BqJ,1,0.00524,0.5539999999999999,209200,0.828,9,0.255,-6.5520000000000005,0.0492,86.005,4,0.581
3441,Pendulum,house,"The Island, Pt. 1 (Dawn) [Skrillex Remix]","The Island, Pt. 1 (Dawn) - Skrillex Remix","['Pendulum', ['australian dance', 'drum and bass', 'edm', 'electronic'], ['latin gothic metal', 'metal colombiano'], ['indian metal']]",24hYr62Cz2iA3OOef8mykI,1,0.0333,0.667,209583,0.747,9,0.362,-6.665,0.122,75.028,4,0.59
2234,Phoebe Bridgers,pop,Killer + The Sound,Killer + The Sound,"['Phoebe Bridgers', ['art pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'new americana']]",1xuA8vy1KA1cfP5UQ7NYSS,1,0.982,0.397,475187,0.0998,0,0.1,-15.431,0.0371,127.362,4,0.105
1397,Lil Wayne,hip hop,Tha Carter V,Problems,"['Lil Wayne', ['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']]",0ubdf6zWT1It2saK41SkO0,1,0.0169,0.807,208504,0.5710000000000001,2,0.252,-6.937,0.312,139.996,4,0.0993
4105,Little Mix,pop,LM5 (Deluxe),Woman's World,"['Little Mix', ['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop']]",3QKI38J8BZcTTF1HusbUKh,1,0.14400000000000002,0.456,217747,0.6709999999999999,4,0.121,-5.159,0.0567,163.828,4,0.16399999999999998
1682,Beach Bunny,indie,Sports,Sports,"['Beach Bunny', ['chicago indie']]",2B9aVoZ2GWDtR09jIpFpQD,1,0.0006730000000000001,0.231,164165,0.877,9,0.0699,-5.276,0.057,186.148,4,0.536
3285,ASTRO,pop,Rise Up,Always You,"['ASTRO', ['k-pop', 'k-pop boy group'], ['alabama indie', 'garage rock', 'instrumental rock', 'surf music'], ['chinese electropop', 'chinese indie', 'mandopop', 'taiwan indie'], ['chilean indie'], ['indie jazz'], ['uk reggae'], ['north carolina indie']]",25kFG6ovr8B5iMuUGWI8zf,1,0.159,0.609,223724,0.8859999999999999,2,0.322,-3.635,0.0738,149.977,4,0.602
1428,Dance Gavin Dance,metal,Artificial Selection,Count Bassy,"['Dance Gavin Dance', ['metalcore', 'pixie', 'sacramento indie', 'screamo']]",3jITkO2u1H36DMiMAMJWHj,1,0.00662,0.484,245069,0.928,1,0.733,-3.618,0.0574,135.934,4,0.44
2053,H.E.R.,pop,My Song,My Song,"['H.E.R.', ['pop', 'r&b']]",16V37tEJapC7jTli8qHImc,1,0.974,0.435,350742,0.234,7,0.131,-8.674,0.0369,102.304,4,0.353
1685,Future,hip hop,Future & Juice WRLD Present... WRLD ON DRUGS,Oxy (feat. Lil Wayne),"['Future', ['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['alternative dance', 'baltimore indie', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave'], ['acoustic pop', 'folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop'], ['hip hop', 'rap', 'underground hip hop'], ['indie poptimism', 'indietronica', 'vapor soul'], ['indie electro-pop'], ['acoustic pop', 'christian alternative rock', 'christian rock', 'christian uplift', 'dreamo', 'indiecoustica', 'worship'], ['epicore', 'video game music']]",0nWMTq3fBceV1uZlhFn6of,1,0.007790000000000002,0.8109999999999999,180080,0.526,8,0.13,-7.002999999999999,0.161,149.954,4,0.248
1460,TobyMac,rock,Everything,Everything,"['TobyMac', ['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']]",452Q2BzTFo0st9C4oXgtmi,1,0.0287,0.8,200840,0.6809999999999999,11,0.101,-4.4860000000000015,0.0574,112.495,4,0.72
2204,Migos,hip hop,Culture II,Emoji A Chain,"['Migos', ['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",0G9rmRmQDFk9O2tzZLyRkc,1,0.0348,0.8909999999999999,315185,0.333,1,0.126,-8.316,0.175,139.965,4,0.381
1603,YNW Melly,rap,I AM YOU,I AM YOU,"['YNW Melly', ['trap music']]",4NwKC8ltCTCTcsnFViTZ7z,1,0.018000000000000002,0.7040000000000001,193733,0.5479999999999999,6,0.606,-7.569,0.282,139.965,4,0.457
2049,Chelsea Cutler,pop,Out of Focus,Out of Focus,"['Chelsea Cutler', ['dance pop', 'electropop', 'indie poptimism', 'indie r&b', 'pop']]",3m9eTtBtU0xxJndQRz9MOr,1,0.146,0.526,189578,0.412,9,0.105,-9.722,0.0449,165.87,4,0.265
3777,Little Mix,pop,LM5 (Deluxe),Motivate,"['Little Mix', ['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop']]",1IKzLByg2KGGUlvCDQKVJv,1,0.179,0.652,201720,0.79,1,0.0595,-5.122000000000001,0.0675,145.99200000000005,4,0.616
1669,Triathalon,rock,Courtside,Courtside,"['Triathalon', ['indie garage rock', 'preverb']]",4QBs03zMdjDtS6ZRAdojDv,1,0.585,0.6679999999999999,186666,0.524,1,0.252,-8.381,0.0391,139.901,4,0.621
2083,$uicideBoy$,rap,I Want To Die In New Orleans,Phantom Menace,"['$uicideBoy$', ['dark trap', 'new orleans rap', 'underground hip hop']]",6oyeeA0sHwHM1pPpZaIsrD,1,0.384,0.6970000000000001,141971,0.8440000000000001,8,0.0557,-5.008,0.29,146.056,4,0.263
2912,Sam Kim,pop,Sun And Moon,Make Up,"['Sam Kim', ['indie cafe pop', 'k-indie', 'k-pop', 'korean pop', 'korean r&b']]",19zsSUEuJNzNA6eqInqyF9,1,0.502,0.698,207493,0.4970000000000001,0,0.0918,-6.606,0.0825,124.942,4,0.6459999999999999
2369,The 1975,rock,A Brief Inquiry Into Online Relationships,Surrounded By Heads And Bodies,"['The 1975', ['modern alternative rock', 'nu gaze', 'pop', 'shiver pop']]",4EGVeQKn8WyzCmCx5YTIc4,1,0.809,0.4270000000000001,236073,0.284,6,0.124,-12.959,0.0309,127.929,4,0.185
2323,Charlie Puth,pop,Voicenotes,Somebody Told Me,"['Charlie Puth', ['dance pop', 'pop', 'post-teen pop', 'viral pop']]",1PuQTv1Kr1gzLgVeATSuh6,1,0.101,0.5920000000000001,216053,0.8390000000000001,1,0.0528,-4.944,0.0564,168.50099999999995,4,0.457
2324,Brock Berrigan,hip hop,Hindsight,Hindsight,"['Brock Berrigan', ['chillhop']]",4rPiaKWAzXGAGyegrPvJwQ,1,0.2,0.7070000000000001,164051,0.6890000000000001,11,0.105,-4.289,0.0711,79.064,4,0.276
2327,Paris Atmosphere,rock,Paris Atmosphere,Fragments Café,"['Paris Atmosphere', ['atmosphere', 'focus']]",3jg4Z0yPJsVx5M3BOYkBS0,1,0.951,0.161,234667,0.122,10,0.0916,-22.329,0.0367,86.119,4,0.0351
1623,Trippie Redd,rap,LIFE'S A TRIP,How You Feel,"['Trippie Redd', ['rap', 'trap music']]",6qLkTJidtiVuNmW7ETJlic,1,0.921,0.248,274532,0.293,2,0.0954,-11.598,0.033,169.78400000000005,4,0.04
1392,EVAN GIIA,pop,WESTWORLD,WESTWORLD,"['EVAN GIIA', ['nyc pop']]",6u8MYoxXvAHNR0enhdUqgd,1,0.2,0.713,209224,0.6659999999999999,11,0.13699999999999998,-6.127999999999999,0.0511,112.015,4,0.277
4964,Luis Fonsi,latin,Calypso (Remix),Calypso - Remix,"['Luis Fonsi', ['latin', 'latin pop', 'pop', 'tropical']]",3B1q4Cv9PcYdiOpzqKSEIV,1,0.09,0.878,184067,0.799,4,0.392,-2.029,0.104,110.04,4,0.85
2865,Khalid,pop,Better (noclue? Remix),Better - noclue? Remix,"['Khalid', ['pop'], ['pakistani pop'], ['somali pop']]",7MvSmQSG0iiZCQieeO9tNR,1,0.0139,0.602,212500,0.6679999999999999,0,0.219,-7.482,0.099,120.002,4,0.244
2861,RetroVision,house,Get Up EP,Found You,"['RetroVision', ['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'tracestep']]",5J0MwDH7os5tPun2pU5ff4,1,0.0451,0.6990000000000001,206667,0.913,6,0.955,-2.639,0.0485,126.035,4,0.202
2224,Rostam,pop,In a River,In a River,"['Rostam', ['art pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'shimmer pop'], ['ambient folk']]",0qaWxVVd3KrP4WY27KWpIe,1,0.393,0.493,223573,0.438,7,0.225,-9.488,0.0328,78.331,4,0.4320000000000001
3297,Wisin & Yandel,latin,"Los Campeones del Pueblo ""The Big Leagues""",Deseo,"['Wisin & Yandel', ['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'tropical']]",48HDsxWfp1GXdpA8iyycP0,1,0.0177,0.6759999999999999,241867,0.794,1,0.16699999999999998,-4.4460000000000015,0.0687,180.09599999999998,4,0.741
7213,Caztro,indie,Dos Dos Tres,Dos Dos Tres,"['Caztro', ['mexican indie']]",1w8GrayxXOFmcqGahkzVs8,1,0.4,0.711,177207,0.374,0,0.0918,-10.101,0.0451,135.754,4,0.486
2108,Hollywood Undead,metal,PSALMS,Bloody Nose,"['Hollywood Undead', ['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'screamo']]",3XUnEyS2m0cMaHYLON7skY,1,5.45e-05,0.483,250128,0.962,7,0.273,-2.93,0.107,88.00299999999999,4,0.459
1649,Felly,pop,Surf Trap,Maple,"['Felly', ['pop rap', 'underground hip hop'], ['german hip hop']]",5Gbhq0dW55m4hgZtoyOb9e,1,0.203,0.7759999999999999,162995,0.624,0,0.17800000000000002,-5.478,0.199,77.53399999999998,4,0.57
2102,Chase Atlantic,pop,LIKE A ROCKSTAR,LIKE A ROCKSTAR,"['Chase Atlantic', ['dance pop', 'pop']]",31TNM2KH9PqRe1s26OPhTB,1,0.331,0.58,208112,0.611,8,0.0982,-6.33,0.0646,81.55,4,0.463
1381,CHVRCHES,pop,Love Is Dead,Get Out,"['CHVRCHES', ['electropop', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'shimmer pop']]",7aFfriQJAyHK6eC09YMQBK,1,0.00109,0.487,231360,0.82,0,0.224,-5.4270000000000005,0.0309,162.034,4,0.211
1431,Kane Brown,country,Experiment,Weekend,"['Kane Brown', ['contemporary country', 'country road']]",2rH8Z1ThM6BI8bheFykB3L,1,0.35600000000000004,0.6409999999999999,226720,0.726,4,0.315,-6.297999999999999,0.049,80.013,4,0.773
2097,The Internet,r&b,Hive Mind,Hold On,"['The Internet', ['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'r&b'], ['uk house'], ['chicago rap', 'mashup'], ['vapor pop']]",5tqZJUHEuqdN12RZVq2l9p,1,0.8490000000000001,0.7,406467,0.414,0,0.107,-10.864,0.0373,60.479,4,0.444
6716,Bolier,house,Grow Up,Grow Up,"['Bolier', ['deep tropical house', 'electro house', 'house', 'progressive house', 'tropical house'], ['deep tropical house']]",5I1K6LJMvIdV5kpHS8tMkr,1,0.0733,0.823,169837,0.7,11,0.685,-6.587999999999999,0.077,123.05,4,0.537
1660,RL Grime,rap,"NOVA (The Remixes, Vol. 1)",Atoms - Said the Sky Remix,"['RL Grime', ['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'vapor twitch']]",4GR9MdPIvrkxcEJ4RUbxPk,1,0.315,0.519,255117,0.742,3,0.0836,-3.554,0.061,127.971,4,0.246
2088,Oliver Francis,rap,Gemini,Gemini,"['Oliver Francis', ['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']]",3zuRGDCXGIzAp4S8wuOmNm,1,0.132,0.5920000000000001,170824,0.605,10,0.11,-7.476,0.245,169.924,4,0.43
3476,Tove Lo,pop,"bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)","bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)","['Tove Lo', ['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'swedish electropop', 'swedish pop', 'swedish synthpop']]",0S0rlh59DhpPheILyXYX76,1,0.0462,0.589,191796,0.7440000000000001,11,0.115,-4.617,0.0702,83.085,4,0.649
1663,for KING & COUNTRY,rock,Burn The Ships,Pioneers,"['for KING & COUNTRY', ['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']]",2fOs1YeQPjNEIZgLbI80h5,1,0.386,0.475,323947,0.385,5,0.0968,-9.966,0.028,99.997,4,0.0845
6696,Dimitri Vegas & Like Mike,house,Arcade Mammoth,Arcade Mammoth,"['Dimitri Vegas & Like Mike', ['belgian dance', 'belgian edm', 'big room', 'dance pop', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']]",0rS5GffjthPE8zm0wWvrCN,1,0.007140000000000001,0.552,255938,0.968,3,0.35600000000000004,-4.173,0.0813,127.964,4,0.133
2903,The Beatles,rock,The Beatles,I Will - 2018 Mix,"['The Beatles', ['british invasion', 'merseybeat', 'psychedelic rock', 'rock'], ['tribute'], ['tribute']]",5ZgypEwT8Mayum8GKG1KlG,1,0.6609999999999999,0.621,105787,0.348,5,0.0899,-12.808,0.0251,103.123,4,0.9
2146,Russ,pop,Flip,Flip,"['Russ', ['pop', 'rap'], ['smooth jazz'], ['glitch hop'], ['uk hip hop'], ['christian music', 'deep christian rock'], ['slow game', 'west coast trap']]",3JJH0Vdu6XPD5ibEgNPbTA,1,0.353,0.797,168973,0.623,3,0.117,-3.869,0.298,75.987,4,0.7040000000000001
1702,Trippie Redd,rap,A Love Letter To You 3,Camp Fire Tale,"['Trippie Redd', ['rap', 'trap music']]",3prLqweRlHjmdsycz41cRh,1,0.447,0.6709999999999999,149625,0.249,6,0.125,-10.896,0.0349,80.097,4,0.154
1706,Rich The Kid,hip hop,The World Is Yours,No Question (feat Future),"['Rich The Kid', ['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",26oZOwsCywHXPRvLVORbgw,1,0.00176,0.885,251057,0.5589999999999999,6,0.0973,-7.085,0.322,76.472,4,0.565
1708,Quavo,hip hop,QUAVO HUNCHO,GO ALL THE WAY,"['Quavo', ['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",5EOF6DK6p9KycvqZwGcQzh,1,0.25,0.815,196519,0.737,7,0.18600000000000005,-4.474,0.0447,105.056,4,0.767
1593,H.E.R.,pop,I Used To Know Her: The Prelude,Feel A Way,"['H.E.R.', ['pop', 'r&b']]",3c7bUle1w9SAchAFUZ9n3o,1,0.0726,0.537,206667,0.579,7,0.154,-8.419,0.146,74.962,4,0.35200000000000004
1703,Win and Woo,house,Chasing Tail (Madnap Remix),Chasing Tail (Madnap Remix),"['Win and Woo', ['deep tropical house', 'edm', 'electropop', 'indie electro-pop', 'indie poptimism', 'pop edm', 'tropical house', 'vapor soul', 'vapor twitch']]",6exN5SiAFfOI4DyRPZuUWh,1,0.112,0.574,258000,0.723,0,0.119,-4.963,0.0384,79.863,4,0.189
2035,BROCKHAMPTON,hip hop,iridescence,TONYA,"['BROCKHAMPTON', ['boy band', 'hip hop', 'pop rap', 'rap']]",0QV83q2vzzOM4uODVyXf7i,1,0.506,0.6,283000,0.562,7,0.159,-7.721,0.299,79.94,4,0.0393
2036,The Bonfyre,r&b,Ready To Love,Automatic,"['The Bonfyre', ['indie r&b']]",5z9SJ1K7B7cSlnmNp3DMjV,1,0.192,0.642,157941,0.534,10,0.215,-5.115,0.28600000000000003,169.77900000000002,4,0.5539999999999999
2032,Takeoff,hip hop,The Last Rocket,Vacation,"['Takeoff', ['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",7yF0ULfXKAxBL04iMSHUxs,1,0.0326,0.847,169072,0.563,6,0.146,-7.963999999999999,0.422,168.095,4,0.4370000000000001
1709,A Boogie Wit da Hoodie,rap,International Artist,Déjà Vu (feat. J Alvarez),"['A Boogie Wit da Hoodie', ['rap', 'trap music']]",3skZx53uk46gN49mhItqN3,1,0.117,0.82,204958,0.687,5,0.099,-7.478,0.21,125.039,4,0.579
2024,Trey Songz,pop,11,Drugz,"['Trey Songz', ['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']]",621TcU9vr61MbDFqnZ8X0x,1,0.194,0.53,310192,0.605,9,0.145,-6.227,0.0512,143.047,4,0.419
1501,Ben Rector,pop,Magic,Old Friends,"['Ben Rector', ['acoustic pop', 'indie cafe pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']]",4MZQ3lHA1TYO6yyedtmBYg,1,0.132,0.469,224744,0.403,8,0.116,-10.047,0.0483,147.429,4,0.208
1711,wüsh,hip hop,Day Tape,Night,"['wüsh', ['chillhop', 'lo-fi beats']]",4VnG7MiHUBCjtqa2AI6QzO,1,0.8,0.768,72289,0.184,1,0.102,-14.838,0.147,82.993,4,0.421
2040,Breaking Benjamin,metal,Ember,Psycho,"['Breaking Benjamin', ['alternative metal', 'nu metal', 'post-grunge', 'rap rock']]",7jgat9AswcE13fC2YUuBLG,1,2.75e-05,0.423,200813,0.818,1,0.407,-3.603,0.102,171.03900000000004,3,0.496
3133,Galantis,house,Emoji,Emoji,"['Galantis', ['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']]",55a4T3yJwr1ZVcKEprSwXC,1,0.0181,0.713,151829,0.71,5,0.151,-3.792,0.0435,121.935,4,0.304
2004,Leavv,hip hop,Chillhop Daydreams,Hello Friend,"['Leavv', ['chillhop', 'lo-fi beats']]",3mB3p3Dh014P4fdxvEb07J,1,0.665,0.691,121199,0.0583,1,0.0886,-13.265,0.0593,80.98899999999998,4,0.42
